latitude,longitude,reference_mgal,notebook_baseline_mgal,notebook_prediction_mgal
43.90625,42.19375,183.63,155.34933,187.71094
43.90625,42.20625,181.86,153.38518,185.0295
43.90625,42.21875,164.46,139.44937,169.05768
43.90625,42.23125,157.57,135.26122,163.39468
43.90625,42.24375,166.63,140.51195,170.0209
43.90625,42.25625,162.76,138.07016,167.00479
43.90625,42.26875,180.24,150.6892,182.89204
43.90625,42.28125,176.21,148.55429,179.52226
43.90625,42.29375,180.54,151.43922,185.0417
43.90625,42.30625,179.97,151.53572,184.699
43.90625,42.31875,177.1,148.92296,183.25177
43.90625,42.33125,180.6,151.98048,187.31726
43.90625,42.34375,175.79,148.11061,181.80328
43.90625,42.35625,180.47,150.96805,186.1261
43.90625,42.36875,178.9,149.04948,183.43182
43.90625,42.38125,173.56,144.8913,178.38025
43.90625,42.39375,152.91,128.95308,159.48677
43.90625,42.40625,168.38,139.97882,173.18375
43.90625,42.41875,168.02,139.33669,172.09363
43.90625,42.43125,170.56,141.14543,174.57544
43.90625,42.44375,167.73,139.46715,172.35776
43.90625,42.45625,169.09,140.24052,173.80243
43.90625,42.46875,163.63,134.8393,166.88693
43.90625,42.48125,152.49,125.889145,156.74998
43.90625,42.49375,159.9,130.53479,163.2962
43.90625,42.50625,153.65,125.4518,156.73431
43.90625,42.51875,156.46,127.84898,161.14926
43.90625,42.53125,158.08,128.89363,162.41243
43.90625,42.54375,147.09,120.3326,151.04103
43.90625,42.55625,147.22,120.08525,151.0475
43.90625,42.56875,151.98,123.510956,155.0105
43.90625,42.58125,150.01,121.798096,153.51614
43.90625,42.59375,156.98,127.55258,161.69778
43.90625,42.60625,154.57,124.70839,158.64636
43.90625,42.61875,149.77,120.42057,153.61003
43.90625,42.63125,149.02,119.527885,152.84334
43.90625,42.64375,145.06,115.52079,148.40337
43.90625,42.65625,132.75,105.1198,136.23424
43.90625,42.66875,132.46,103.609055,135.49387
43.90625,42.68125,121.11,94.181175,124.827805
43.90625,42.69375,126.85,99.235,130.24323
43.90625,42.70625,125.24,96.971725,128.0031
43.90625,42.71875,120.41,92.73167,124.311676
43.90625,42.73125,126.16,97.94115,128.66139
43.90625,42.74375,129.4,101.34532,129.8167
43.90625,42.75625,147.2,119.917694,149.1745
43.90625,42.76875,152.29,124.593,152.5455
43.90625,42.78125,172.47,144.26486,175.3626
43.90625,42.79375,174.75,145.90556,179.30377
43.90625,42.80625,166.54,138.84,170.88318
43.90625,42.81875,158.6,132.0426,163.30618
43.90625,42.83125,154.66,126.19949,158.14084
43.90625,42.84375,151.25,122.809746,154.19255
43.90625,42.85625,160.23,130.52786,163.14005
43.90625,42.86875,157.25,127.49754,159.52103
43.90625,42.88125,149.82,121.64925,153.68216
43.90625,42.89375,154.97,124.910706,159.0498
43.90625,42.90625,144.76,116.19206,147.95103
43.90625,42.91875,138.11,110.15099,141.14526
43.90625,42.93125,144.37,114.3832,146.11627
43.90625,42.94375,134.62,107.199425,137.978
43.90625,42.95625,131.5,104.70709,134.94278
43.90625,42.96875,137.46,108.68974,140.04
43.90625,42.98125,132.29,104.167656,133.9631
43.90625,42.99375,133.5,108.92735,128.46349
43.89375,42.00625,170.87,144.53604,176.52078
43.89375,42.01875,176.04,147.92874,181.41687
43.89375,42.03125,179.31,151.23639,181.52441
43.89375,42.04375,186.31,160.53067,190.16785
43.89375,42.05625,203.76,175.51112,209.92487
43.89375,42.06875,194.09,167.5602,197.93532
43.89375,42.08125,178.34,156.11464,185.03696
43.89375,42.09375,194.27,167.38286,198.93204
43.89375,42.10625,188.38,162.74841,194.02242
43.89375,42.11875,204.41,175.23807,211.06232
43.89375,42.13125,200.15,171.36954,207.58841
43.89375,42.14375,192.48,164.29878,198.31853
43.89375,42.15625,200.49,170.77487,205.21954
43.89375,42.16875,200.84,171.3539,206.24434
43.89375,42.18125,196.95,167.5104,201.46675
43.89375,42.19375,197.69,168.20113,202.97911
43.89375,42.20625,192.23,164.17484,197.32733
43.89375,42.21875,151.91,133.33972,160.84209
43.89375,42.23125,179.74,152.04347,182.21716
43.89375,42.24375,185.54,157.70702,187.2898
43.89375,42.25625,174.89,148.97293,179.42943
43.89375,42.26875,185.99,158.70671,189.71907
43.89375,42.28125,191.52,162.44302,196.11139
43.89375,42.29375,178.52,154.35031,185.3511
43.89375,42.30625,191.91,163.3626,197.63249
43.89375,42.31875,191.21,162.06522,196.7131
43.89375,42.33125,189.63,160.61676,195.64641
43.89375,42.34375,186.54,158.08376,193.14232
43.89375,42.35625,184.66,156.41223,188.856
43.89375,42.36875,182.6,154.36658,187.028
43.89375,42.38125,156.59,132.57878,162.73535
43.89375,42.39375,180.22,151.48006,184.34268
43.89375,42.40625,178.07,149.73053,180.69121
43.89375,42.41875,181.17,152.40631,186.25255
43.89375,42.43125,178.95,150.81439,184.65364
43.89375,42.44375,178.55,149.65378,183.8068
43.89375,42.45625,175.05,145.77533,175.80484
43.89375,42.46875,169.8,141.41461,171.87193
43.89375,42.48125,149.89,125.52181,154.18857
43.89375,42.49375,169.94,140.95607,172.58105
43.89375,42.50625,161.68,134.1815,165.74852
43.89375,42.51875,166.27,138.02162,170.46005
43.89375,42.53125,166.72,137.78653,170.27228
43.89375,42.54375,168.18,139.18741,171.8379
43.89375,42.55625,168.43,139.65668,173.50932
43.89375,42.56875,165.28,136.10225,169.8281
43.89375,42.58125,161.09,131.93436,164.1946
43.89375,42.59375,157.57,128.33667,161.26077
43.89375,42.60625,151.3,122.60794,153.02563
43.89375,42.61875,139.61,114.621284,143.21222
43.89375,42.63125,144.18,116.626205,145.5018
43.89375,42.64375,130.71,106.34794,135.32855
43.89375,42.65625,132.43,106.48953,135.37369
43.89375,42.66875,137.12,110.15055,139.877
43.89375,42.68125,133.76,106.49076,135.51985
43.89375,42.69375,134.74,107.633194,137.66074
43.89375,42.70625,129.71,101.92699,132.2742
43.89375,42.71875,124.11,96.64655,127.10996
43.89375,42.73125,128.25,101.52454,133.59167
43.89375,42.74375,134.26,107.53948,137.41551
43.89375,42.75625,138.48,114.13171,139.95366
43.89375,42.76875,155.47,129.69003,157.56114
43.89375,42.78125,164.34,136.29074,166.2222
43.89375,42.79375,177.98,149.10213,183.0137
43.89375,42.80625,166.78,138.1908,170.43631
43.89375,42.81875,157.54,129.23016,161.2621
43.89375,42.83125,151.77,124.69029,155.00832
43.89375,42.84375,164.08,135.28204,166.41127
43.89375,42.85625,164.76,136.50337,168.37286
43.89375,42.86875,157.04,128.33533,159.89743
43.89375,42.88125,155.96,126.76164,159.03864
43.89375,42.89375,154.02,125.09443,157.10559
43.89375,42.90625,154.53,125.24646,157.16116
43.89375,42.91875,147.56,119.046646,150.16399
43.89375,42.93125,148.38,119.38836,151.59961
43.89375,42.94375,151.49,121.32418,153.56816
43.89375,42.95625,146.67,117.0215,150.05338
43.89375,42.96875,141.44,112.526215,145.75955
43.89375,42.98125,135.55,108.069855,141.22682
43.89375,42.99375,133.24,109.17489,129.36238
43.88125,42.00625,182.41,156.52808,184.51035
43.88125,42.01875,189.74,162.54861,192.04454
43.88125,42.03125,183.12,158.53531,187.53691
43.88125,42.04375,191.47,166.54092,196.924
43.88125,42.05625,188.84,166.19832,195.23315
43.88125,42.06875,204.97,178.6425,209.73827
43.88125,42.08125,212.31,184.8569,217.51736
43.88125,42.09375,207.73,181.2154,213.26575
43.88125,42.10625,214.12,185.2445,220.40225
43.88125,42.11875,211.71,182.62622,218.59076
43.88125,42.13125,207.05,178.3429,213.85973
43.88125,42.14375,204.42,175.87376,210.70929
43.88125,42.15625,179.51,155.13016,186.34521
43.88125,42.16875,179.09,152.58418,184.61227
43.88125,42.18125,166.65,143.63535,175.14236
43.88125,42.19375,173.28,147.9526,178.67499
43.88125,42.20625,163.87,142.79544,170.35072
43.88125,42.21875,188.87,161.8621,191.31061
43.88125,42.23125,198.31,170.88951,200.21898
43.88125,42.24375,192.25,165.9849,197.72916
43.88125,42.25625,190.88,163.75047,195.34058
43.88125,42.26875,197.24,170.11209,201.96461
43.88125,42.28125,201.37,173.05649,206.47409
43.88125,42.29375,199.77,171.27231,204.20988
43.88125,42.30625,201.88,173.3108,207.82353
43.88125,42.31875,200.55,172.38716,208.52435
43.88125,42.33125,197.27,168.4572,204.39021
43.88125,42.34375,195.96,167.08946,199.01643
43.88125,42.35625,175.14,150.39786,180.38963
43.88125,42.36875,166.66,143.50745,172.64786
43.88125,42.38125,190.96,162.75519,195.44609
43.88125,42.39375,169.36,146.43964,175.35818
43.88125,42.40625,190.11,161.22427,194.65875
43.88125,42.41875,194.31,165.24731,200.07022
43.88125,42.43125,189.36,160.78763,194.4192
43.88125,42.44375,189.93,160.79234,192.84341
43.88125,42.45625,179.87,153.37784,184.59073
43.88125,42.46875,148.36,125.3177,154.25868
43.88125,42.48125,180.95,152.89561,184.93811
43.88125,42.49375,181.7,152.55191,184.25203
43.88125,42.50625,177.81,149.15604,182.13281
43.88125,42.51875,172.94,145.2021,178.15874
43.88125,42.53125,178.32,149.6042,183.19183
43.88125,42.54375,172.22,144.81621,176.80493
43.88125,42.55625,167.0,139.41447,170.79501
43.88125,42.56875,169.91,141.24902,173.50914
43.88125,42.58125,147.49,124.2182,153.1715
43.88125,42.59375,163.34,135.21964,165.28499
43.88125,42.60625,151.94,126.34942,154.83752
43.88125,42.61875,166.88,137.80836,169.14453
43.88125,42.63125,149.6,123.850555,154.05191
43.88125,42.64375,154.72,127.20276,156.92395
43.88125,42.65625,143.3,116.66012,145.8305
43.88125,42.66875,147.03,119.943665,148.43123
43.88125,42.68125,145.42,116.826515,147.80096
43.88125,42.69375,127.68,105.35639,133.55507
43.88125,42.70625,140.88,112.91418,142.75414
43.88125,42.71875,135.39,108.290215,138.72414
43.88125,42.73125,135.08,107.48457,137.9442
43.88125,42.74375,136.06,109.07695,140.60663
43.88125,42.75625,142.86,115.97237,144.62515
43.88125,42.76875,149.44,125.565,153.63805
43.88125,42.78125,176.34,147.55336,179.09692
43.88125,42.79375,171.97,143.03603,174.54135
43.88125,42.80625,160.77,134.1904,166.22101
43.88125,42.81875,170.25,140.54218,174.02588
43.88125,42.83125,158.24,131.38597,163.1078
43.88125,42.84375,177.35,149.2051,182.67409
43.88125,42.85625,165.29,137.50761,168.97345
43.88125,42.86875,169.9,140.58316,173.32962
43.88125,42.88125,159.67,131.66927,163.87744
43.88125,42.89375,165.5,135.96555,169.53592
43.88125,42.90625,154.0,125.911606,157.08218
43.88125,42.91875,156.09,127.80206,159.01894
43.88125,42.93125,156.91,127.32785,160.36235
43.88125,42.94375,145.36,118.26132,150.12311
43.88125,42.95625,146.64,118.219124,150.77214
43.88125,42.96875,149.03,120.45128,153.74858
43.88125,42.98125,145.45,117.38577,150.72005
43.88125,42.99375,140.87,116.18148,137.02518
43.86875,42.00625,195.09,169.92564,200.06314
43.86875,42.01875,219.32,194.36438,226.84944
43.86875,42.03125,211.1,185.89922,216.54462
43.86875,42.04375,214.1,187.90791,219.84119
43.86875,42.05625,216.43,188.88696,221.45184
43.86875,42.06875,220.86,193.16872,227.41022
43.86875,42.08125,223.05,195.00343,231.13034
43.86875,42.09375,222.35,194.36836,230.95096
43.86875,42.10625,193.86,170.46262,202.44524
43.86875,42.11875,199.59,171.89886,204.83133
43.86875,42.13125,203.17,176.25668,208.3569
43.86875,42.14375,203.42,176.52286,207.52554
43.86875,42.15625,204.69,176.2331,209.71579
43.86875,42.16875,186.72,159.83508,191.61595
43.86875,42.18125,188.96,162.19112,191.46805
43.86875,42.19375,190.51,166.6067,194.4583
43.86875,42.20625,192.15,168.14175,195.74806
43.86875,42.21875,206.98,180.325,210.28642
43.86875,42.23125,210.88,183.6957,216.20267
43.86875,42.24375,214.93,187.41861,222.57509
43.86875,42.25625,214.94,186.30588,220.77298
43.86875,42.26875,213.49,184.7552,219.62085
43.86875,42.28125,211.71,182.92624,217.68481
43.86875,42.29375,205.07,177.30605,210.98941
43.86875,42.30625,189.21,164.56029,196.52382
43.86875,42.31875,197.48,170.59792,202.33473
43.86875,42.33125,206.08,177.6729,211.7677
43.86875,42.34375,188.81,162.96797,194.6581
43.86875,42.35625,168.08,146.80092,173.75581
43.86875,42.36875,196.13,169.7416,199.83557
43.86875,42.38125,202.6,173.81229,206.54706
43.86875,42.39375,186.19,162.58118,192.17596
43.86875,42.40625,201.06,173.33382,205.53436
43.86875,42.41875,201.68,173.8346,208.54274
43.86875,42.43125,196.8,168.84903,201.00949
43.86875,42.44375,173.23,148.15054,176.81834
43.86875,42.45625,154.55,132.48553,161.62479
43.86875,42.46875,173.92,150.4197,179.09543
43.86875,42.48125,188.02,160.86435,190.189
43.86875,42.49375,186.72,159.16037,191.75935
43.86875,42.50625,186.9,158.95251,192.60632
43.86875,42.51875,190.91,162.2221,196.36725
43.86875,42.53125,184.0,156.73927,188.63129
43.86875,42.54375,179.45,152.18628,183.31366
43.86875,42.55625,153.19,131.81165,160.73047
43.86875,42.56875,158.29,135.83539,164.77885
43.86875,42.58125,177.6,149.70952,181.55795
43.86875,42.59375,171.86,143.93167,175.4569
43.86875,42.60625,169.75,141.56474,171.83261
43.86875,42.61875,167.96,139.78687,170.67682
43.86875,42.63125,161.18,134.64426,163.8893
43.86875,42.64375,163.78,136.76512,167.11488
43.86875,42.65625,164.43,135.77423,167.4629
43.86875,42.66875,141.96,118.69808,146.23201
43.86875,42.68125,154.37,127.13716,156.80779
43.86875,42.69375,157.21,128.35179,159.49776
43.86875,42.70625,143.99,116.76647,146.1338
43.86875,42.71875,146.16,119.349,150.21727
43.86875,42.73125,143.82,117.5052,147.31157
43.86875,42.74375,141.86,114.72798,146.14836
43.86875,42.75625,147.16,118.791084,151.02043
43.86875,42.76875,146.5,119.22257,148.02907
43.86875,42.78125,150.91,125.02986,155.71056
43.86875,42.79375,172.4,143.68604,175.85576
43.86875,42.80625,170.47,143.45926,173.81917
43.86875,42.81875,177.01,148.50848,180.58167
43.86875,42.83125,174.22,145.89938,177.54169
43.86875,42.84375,173.76,146.24008,177.07114
43.86875,42.85625,177.91,149.48167,181.71245
43.86875,42.86875,172.38,143.75993,176.42061
43.86875,42.88125,169.11,141.06233,173.27304
43.86875,42.89375,167.98,140.43436,171.88264
43.86875,42.90625,168.46,139.97028,171.66397
43.86875,42.91875,162.74,133.54793,166.5836
43.86875,42.93125,151.43,125.455795,156.60385
43.86875,42.94375,161.11,131.4155,164.8403
43.86875,42.95625,154.33,126.15509,158.86937
43.86875,42.96875,155.76,126.46002,160.84073
43.86875,42.98125,147.86,119.58638,152.99689
43.86875,42.99375,139.4,115.68912,135.75926
43.85625,42.00625,215.27,191.09747,223.84424
43.85625,42.01875,227.61,201.79494,236.08441
43.85625,42.03125,233.34,207.01788,244.32425
43.85625,42.04375,227.75,200.90752,238.2173
43.85625,42.05625,227.55,199.9213,235.75879
43.85625,42.06875,218.38,193.00032,226.42169
43.85625,42.08125,204.34,181.1542,212.91669
43.85625,42.09375,201.6,176.23662,208.89525
43.85625,42.10625,209.88,181.99474,214.55797
43.85625,42.11875,214.6,187.97644,220.97818
43.85625,42.13125,223.62,196.75778,230.42169
43.85625,42.14375,210.97,184.89511,217.0925
43.85625,42.15625,208.45,180.21277,212.82881
43.85625,42.16875,199.27,172.64081,204.50214
43.85625,42.18125,207.55,182.34308,213.91196
43.85625,42.19375,220.65,193.45387,225.63577
43.85625,42.20625,219.79,192.74652,224.42361
43.85625,42.21875,204.7,180.63972,209.39227
43.85625,42.23125,224.17,196.09903,231.77258
43.85625,42.24375,224.77,196.46667,231.47879
43.85625,42.25625,221.46,193.20877,228.38647
43.85625,42.26875,201.8,176.13136,206.53255
43.85625,42.28125,204.21,177.93439,207.74309
43.85625,42.29375,208.43,181.77464,212.56549
43.85625,42.30625,203.56,177.48306,207.54584
43.85625,42.31875,202.7,175.81674,206.77472
43.85625,42.33125,194.79,168.34245,200.33942
43.85625,42.34375,172.21,151.26042,178.18547
43.85625,42.35625,199.91,174.24203,203.91829
43.85625,42.36875,203.36,178.37837,207.10696
43.85625,42.38125,212.83,184.39755,218.3894
43.85625,42.39375,212.71,184.59431,218.61244
43.85625,42.40625,211.39,183.03706,215.72319
43.85625,42.41875,209.36,181.43073,213.80489
43.85625,42.43125,191.65,166.64952,196.05434
43.85625,42.44375,164.35,143.28262,170.0948
43.85625,42.45625,169.55,145.96785,173.43985
43.85625,42.46875,174.56,151.86226,179.10893
43.85625,42.48125,189.39,163.99986,194.2305
43.85625,42.49375,198.89,170.98253,206.62575
43.85625,42.50625,202.9,174.70233,210.33472
43.85625,42.51875,200.84,172.44145,205.64456
43.85625,42.53125,186.77,160.49254,191.26164
43.85625,42.54375,163.16,140.87163,169.28883
43.85625,42.55625,186.83,159.67604,190.41394
43.85625,42.56875,184.56,157.73425,188.1773
43.85625,42.58125,176.65,151.28114,181.52751
43.85625,42.59375,183.71,155.69856,188.00394
43.85625,42.60625,179.85,151.63554,183.08386
43.85625,42.61875,184.26,155.3057,187.74324
43.85625,42.63125,176.0,148.32788,179.45999
43.85625,42.64375,173.02,145.19885,175.99149
43.85625,42.65625,140.44,120.04598,148.22804
43.85625,42.66875,166.16,138.98558,168.83673
43.85625,42.68125,162.86,136.11005,165.19183
43.85625,42.69375,165.18,136.19864,167.04082
43.85625,42.70625,155.96,128.35175,158.30415
43.85625,42.71875,159.35,131.7393,162.78174
43.85625,42.73125,150.46,123.7386,152.48369
43.85625,42.74375,149.11,123.01838,153.29326
43.85625,42.75625,149.6,122.22308,152.63565
43.85625,42.76875,143.55,117.9548,148.36024
43.85625,42.78125,149.47,122.309006,152.68005
43.85625,42.79375,155.39,128.57231,159.03625
43.85625,42.80625,171.17,144.52017,174.0351
43.85625,42.81875,190.67,162.1615,196.05295
43.85625,42.83125,181.51,153.07208,185.95837
43.85625,42.84375,173.0,145.68022,176.47678
43.85625,42.85625,183.36,155.29915,187.02286
43.85625,42.86875,176.1,148.0545,179.21701
43.85625,42.88125,181.29,152.84592,186.0803
43.85625,42.89375,177.92,149.37628,181.65883
43.85625,42.90625,165.81,138.70093,169.87012
43.85625,42.91875,169.82,141.30417,173.86012
43.85625,42.93125,163.15,135.1201,166.50795
43.85625,42.94375,167.49,138.09846,171.60132
43.85625,42.95625,159.11,129.99986,162.41345
43.85625,42.96875,154.4,127.033104,158.95009
43.85625,42.98125,153.48,125.43575,157.72476
43.85625,42.99375,150.15,125.20163,147.02682
43.84375,42.00625,206.53,181.3614,213.37563
43.84375,42.01875,226.86,202.84291,235.61931
43.84375,42.03125,228.75,203.36784,236.52322
43.84375,42.04375,230.26,204.30663,239.3078
43.84375,42.05625,234.59,207.4535,243.41077
43.84375,42.06875,234.11,206.61285,242.20944
43.84375,42.08125,232.81,205.39426,241.60411
43.84375,42.09375,216.41,189.8896,222.33804
43.84375,42.10625,217.34,193.48021,225.254
43.84375,42.11875,234.17,207.85553,243.32141
43.84375,42.13125,227.9,200.7568,234.91667
43.84375,42.14375,211.73,185.01778,219.61949
43.84375,42.15625,213.09,186.43042,218.36366
43.84375,42.16875,227.97,200.48186,234.03099
43.84375,42.18125,228.94,201.85327,234.30023
43.84375,42.19375,231.29,204.89156,239.487
43.84375,42.20625,232.8,205.64288,239.98305
43.84375,42.21875,229.59,202.91034,236.66766
43.84375,42.23125,232.61,204.6332,239.91872
43.84375,42.24375,223.67,196.57907,229.53302
43.84375,42.25625,194.22,174.21336,204.04202
43.84375,42.26875,220.56,193.56192,226.2139
43.84375,42.28125,229.84,202.9983,236.06584
43.84375,42.29375,232.39,205.09201,240.731
43.84375,42.30625,223.67,197.05865,229.75961
